Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
11;Île-de-France;Données temps réel;2024-01-29;11:00;2024-01-29T11:00:00+01:00;10764;495;0;32;57;26;0;103;10050;0;0;4.6;22.88;0.0;;0.3;22.07;0.53;18.33;0.24;136.84;0.96;31.89;
11;Île-de-France;Données temps réel;2024-02-24;04:15;2024-02-24T04:15:00+01:00;7369;499;0;53;0;26;0;107;6685;-1;0;6.77;23.07;0.0;;0.72;36.55;0.0;0.0;0.35;136.84;1.45;33.13;
11;Île-de-France;Données temps réel;2024-03-02;13:00;2024-03-02T13:00:00+01:00;9914;463;0;69;57;29;0;109;9188;-1;0;4.67;21.41;0.0;;0.7;47.59;0.57;18.33;0.29;152.63;1.1;33.75;
11;Île-de-France;Données temps réel;2024-03-06;02:15;2024-03-06T02:15:00+01:00;7721;580;0;22;0;29;0;104;6987;-1;0;7.51;26.91;0.0;;0.28;15.17;0.0;0.0;0.38;152.63;1.35;32.2;
11;Île-de-France;Données temps réel;2024-03-06;19:00;2024-03-06T19:00:00+01:00;10367;574;0;5;4;29;0;101;9656;-3;0;5.54;26.64;0.0;;0.05;3.45;0.04;1.24;0.28;152.63;0.97;31.27;
11;Île-de-France;Données temps réel;2024-03-11;20:30;2024-03-11T20:30:00+01:00;9829;946;0;23;0;29;0;102;8732;-2;0;9.62;43.74;0.0;;0.23;15.86;0.0;0.0;0.3;152.63;1.04;31.58;
11;Île-de-France;Données temps réel;2024-03-12;07:30;2024-03-12T07:30:00+01:00;9076;563;0;29;8;29;0;104;8342;-0;0;6.2;26.03;0.0;;0.32;20.0;0.09;2.57;0.32;152.63;1.15;32.2;
32;Hauts-de-France;Données temps réel;2024-03-29;15:00;2024-03-29T15:00:00+01:00;5311;466;3919;2607;136;8;0;86;-1906;-5;0;8.77;19.36;73.79;71.78;49.09;42.86;2.56;24.55;0.15;200.0;1.62;42.36;
32;Hauts-de-France;Données temps réel;2024-04-02;09:45;2024-04-02T09:45:00+02:00;5645;236;4477;4396;87;8;0;68;-3638;0;11;4.18;9.8;79.31;82.0;77.87;72.28;1.54;15.7;0.14;200.0;1.2;33.5;
11;Île-de-France;Données temps réel;2024-04-19;07:45;2024-04-19T07:45:00+02:00;7716;29;0;34;8;28;0;110;7508;0;0;0.38;1.35;0.0;;0.44;23.45;0.1;2.48;0.36;147.37;1.43;34.06;
